timestamp,price,volume,market_cap,circulating_supply,total_supply,max_supply,fdv,price_change_24h
2025-07-02 00:00:00,146.84115991278014,4180937195.699031,78488996165.02196,,,,,
2025-07-03 00:00:00,152.1680329188485,4586707670.749116,81356182087.82619,,,,,
2025-07-04 00:00:00,152.28063806980848,4481298325.462197,81414932798.53902,,,,,
2025-07-05 00:00:00,147.76302956048175,4122205670.4260592,79002678553.63802,,,,,
2025-07-06 00:00:00,147.60067170952217,1854457228.577465,78946152630.50418,,,,,
2025-07-07 00:00:00,151.92103968743746,3555730137.1277676,81209567201.79767,,,,,
2025-07-08 00:00:00,148.79005045485957,4159999387.584406,79678109116.42232,,,,,
2025-07-09 00:00:00,151.83083400485827,4528768718.257452,81344510607.36617,,,,,
2025-07-10 00:00:00,157.20772193763892,5340601044.883773,84264481217.45757,,,,,
2025-07-11 00:00:00,163.85821380442644,10873010259.89518,87651094464.58328,,,,,
2025-07-12 00:00:00,162.75319398002793,15000208185.36994,87228696845.69495,,,,,
2025-07-13 00:00:00,160.46917812212587,7427115213.712982,85990922452.45544,,,,,
2025-07-14 00:00:00,161.2426294578984,7216327088.3555765,86379646790.38098,,,,,
2025-07-15 00:00:00,162.28222240485653,14500503326.7985,87012722669.01315,,,,,
2025-07-16 00:00:00,163.96583057213138,12915906103.683296,87943386177.56264,,,,,
2025-07-17 00:00:00,173.8289647474319,17811143762.30818,93485435152.36853,,,,,
2025-07-18 00:00:00,176.0976453468298,16421519782.114107,94705914575.06302,,,,,
2025-07-19 00:00:00,177.36979874415755,18801332820.737236,95389053896.84322,,,,,
2025-07-20 00:00:00,176.91082733883786,8109077838.043139,95159016657.7261,,,,,
2025-07-21 00:00:00,180.99223128612934,13879156359.595356,97369774805.6155,,,,,
2025-07-22 00:00:00,196.42381167802614,23536247199.551838,105726477497.21577,,,,,
2025-07-23 00:00:00,205.2909062553001,33288976911.758366,110388822982.47327,,,,,
2025-07-24 00:00:00,189.5923023530127,22842746849.566635,102009512597.66689,,,,,
2025-07-25 00:00:00,182.56084286755046,19515303060.801735,98288901831.98495,,,,,
2025-07-26 00:00:00,186.17182549934944,17804092124.295223,100191430260.7939,,,,,
2025-07-27 00:00:00,184.9395837508933,6066268600.664028,99537260340.7252,,,,,
2025-07-28 00:00:00,188.5758287219798,7055013487.194188,101416340780.40605,,,,,
2025-07-29 00:00:00,183.03025266261037,11859569057.897078,98532622033.55843,,,,,
2025-07-30 00:00:00,181.16776459533068,5784849447.910539,97454126235.82953,,,,,
2025-07-31 00:00:00,177.8780960276323,6340104641.556541,95607702499.41104,,,,,
